emp_id,name,age,department,salary
4356,Rohit Jain,46,Marketing,82081.23
4357,Akanksha Paraswar,35,Support,159839.85
4358,Sanjay Khatri,51,Finance,198480.96
4359,Rina Paraswar,49,Marketing,48953.35
4360,Kriti Sharma,18,Marketing,76403.25
4361,Rina Sharma,32,Support,103287.11
4362,Agnijeet Jain,57,Finance,109418.87
4363,Rina Paraswar,25,Finance,52792.6
4364,Vaidehi Paraswar,19,HR,87833.16
4365,Akanksha Raina,61,Support,111640.59
4366,Rina Paraswar,38,HR,63785.7
4367,Tara Sharma,44,Finance,165451.45
4368,Amit Raina,23,Support,147150.71
4369,Kavish Desai,49,Sales,21250.2
4370,Rohit Sharma,47,Support,189680.0
4371,Sanjay Paraswar,61,Marketing,174976.8
4372,Kavish Sharma,48,Marketing,54254.77
4373,Agnijeet Patel,57,Engineering,37501.98
4374,Kavish Jain,21,Finance,141319.03
4375,Rina Raina,26,Support,108804.26
4376,Vaidehi Kamble,56,HR,33812.25
4377,Kavish Khatri,45,Marketing,40828.86
4378,Rohit Raina,28,Finance,188264.65
4379,Rina Jain,25,Engineering,109999.62
4380,Kavish Kamble,24,Sales,168903.08
4381,Kriti Patel,21,HR,191705.64
4382,Kriti Khatri,19,Marketing,57934.82
4383,Rohit Raina,52,Marketing,61965.55
4384,Akanksha Paraswar,59,Engineering,197933.46
4385,Vaidehi Jain,22,Finance,73546.24
4386,Vaidehi Patel,29,Finance,24825.69
4387,Tara Paraswar,58,HR,136778.05
4388,Akanksha Patel,32,Sales,191146.64
4389,Rohit Sharma,26,Support,163535.91
4390,Amit Kamble,36,Support,74392.25
4391,Kriti Jain,34,Support,134950.36
4392,Kriti Paraswar,43,Engineering,22400.33
4393,Rohit Desai,29,Sales,95275.45
4394,Tara Jain,39,Support,58501.02
4395,Amit Paraswar,30,Marketing,71862.94
4396,Rina Sharma,21,Sales,124384.68
4397,Tara Desai,60,Marketing,139766.56
4398,Rohit Patel,44,Finance,122492.4
4399,Rina Khatri,24,Finance,92209.99
4400,Agnijeet Patel,20,HR,172877.68
4401,Akanksha Jain,47,Sales,164046.4
4402,Agnijeet Khatri,53,Engineering,91940.45
4403,Vaidehi Jain,31,Finance,79199.72
4404,Tara Paraswar,20,Engineering,25207.95
4405,Kavish Khatri,44,Support,68569.21
4406,Vaidehi Paraswar,36,Finance,166636.11
4407,Rina Kamble,19,Finance,169717.14
4408,Kavish Patel,59,HR,104774.64
4409,Sanjay Patel,59,Support,174663.5
4410,Rohit Sharma,26,Marketing,156932.31
4411,Kriti Khatri,39,HR,178200.83
4412,Kriti Desai,18,HR,90295.14
4413,Sanjay Khatri,33,Support,175853.33
4414,Rina Paraswar,46,Sales,96713.83
4415,Vaidehi Patel,44,Engineering,130755.16
4416,Kavish Kamble,39,Sales,21678.95
4417,Vaidehi Jain,52,Finance,147271.49
4418,Tara Kamble,58,Support,169404.03
4419,Sanjay Sharma,32,Finance,48474.52
4420,Rohit Desai,43,Sales,143830.81
4421,Kriti Paraswar,47,Marketing,32763.47
4422,Tara Raina,18,Marketing,186079.69
4423,Vaidehi Khatri,43,HR,124757.67
4424,Tara Kamble,38,Sales,174407.03
4425,Kavish Raina,45,HR,37994.81
4426,Kavish Khatri,46,Marketing,116639.82
4427,Amit Jain,62,Support,199673.32
4428,Akanksha Raina,29,Engineering,147307.91
4429,Tara Jain,36,HR,185878.28
4430,Kriti Sharma,20,Support,132267.95
4431,Amit Desai,46,Support,174810.5
4432,Rina Sharma,59,Engineering,139931.15
4433,Rohit Raina,63,Sales,113744.51
4434,Kriti Desai,40,Engineering,121969.62
4435,Amit Khatri,45,Sales,77140.21
4436,Akanksha Kamble,31,Engineering,44953.79
4437,Rohit Sharma,40,Marketing,104691.17
4438,Kriti Kamble,52,Engineering,158927.1
4439,Amit Paraswar,64,HR,143510.29
4440,Vaidehi Sharma,31,HR,181340.69
4441,Rohit Khatri,40,Sales,77569.37
4442,Kavish Desai,57,Engineering,151095.59
4443,Vaidehi Jain,25,Sales,124849.35
4444,Amit Paraswar,27,Finance,87768.01
4445,Vaidehi Desai,55,Finance,188872.06
4446,Vaidehi Raina,50,Finance,166397.93
4447,Vaidehi Patel,52,Finance,95819.03
4448,Tara Raina,30,Support,45169.18
4449,Kavish Paraswar,19,Marketing,147877.7
4450,Kriti Sharma,33,Marketing,195719.1
4451,Rohit Desai,45,HR,103834.44
4452,Kavish Desai,18,Finance,123508.56
4453,Rohit Raina,51,Finance,159479.09
4454,Kriti Paraswar,35,Finance,101488.27
4455,Kavish Khatri,58,Sales,72811.66
4456,Vaidehi Desai,39,Finance,100522.67
4457,Sanjay Kamble,28,Sales,120426.56
4458,Sanjay Khatri,26,Sales,49775.22
4459,Sanjay Jain,30,Sales,193778.46
4460,Rina Sharma,20,Marketing,35005.01
4461,Kavish Jain,28,HR,91045.81
4462,Agnijeet Khatri,21,Engineering,97340.98
4463,Rina Patel,55,Engineering,94878.39
4464,Rohit Jain,65,Support,194109.26
4465,Rina Jain,21,Support,138295.89
4466,Akanksha Jain,32,Support,36645.45
4467,Vaidehi Paraswar,55,Sales,101556.66
4468,Agnijeet Desai,34,Support,86272.09
4469,Rohit Sharma,36,Marketing,171501.76
4470,Agnijeet Sharma,34,Marketing,50705.71
4471,Vaidehi Kamble,37,Finance,144080.3
4472,Tara Patel,50,Engineering,176055.51
4473,Tara Sharma,37,Marketing,194560.32
4474,Agnijeet Desai,46,Marketing,25546.02
4475,Vaidehi Desai,30,Marketing,122352.64
4476,Sanjay Raina,63,Engineering,149492.78
4477,Sanjay Kamble,64,Marketing,115808.76
4478,Rohit Jain,32,Finance,76907.02
4479,Vaidehi Kamble,60,Finance,173349.78
4480,Rohit Kamble,58,Finance,116394.81
4481,Agnijeet Khatri,43,Marketing,79949.38
4482,Kriti Khatri,49,Finance,44766.33
4483,Tara Kamble,53,HR,176422.97
4484,Tara Raina,50,HR,166763.18
4485,Amit Jain,56,HR,69403.48
4486,Agnijeet Khatri,42,Sales,39027.47
4487,Kriti Sharma,54,Engineering,187307.03
4488,Kavish Kamble,51,Sales,162252.9
4489,Rina Raina,26,Finance,171066.14
4490,Rina Kamble,21,Finance,89545.75
4491,Tara Sharma,60,Marketing,130442.16
4492,Amit Desai,32,HR,124960.75
4493,Akanksha Paraswar,39,Support,150031.61
4494,Agnijeet Khatri,41,Finance,122731.4
4495,Agnijeet Patel,24,Support,134484.46
4496,Tara Patel,33,Finance,64851.71
4497,Akanksha Khatri,35,Support,26593.69
4498,Agnijeet Desai,51,Support,97133.88
4499,Rohit Patel,26,Support,175117.15
4500,Agnijeet Desai,43,Marketing,24018.96
4501,Tara Khatri,26,Engineering,98150.74
4502,Kavish Jain,34,Marketing,129894.76
4503,Amit Raina,28,Sales,32514.34
4504,Rina Raina,37,Support,157979.0
4505,Rina Paraswar,20,Sales,96812.16
4506,Vaidehi Jain,38,Marketing,146606.35
4507,Rohit Kamble,26,Marketing,107763.59
4508,Rina Raina,38,Marketing,164590.08
4509,Agnijeet Khatri,48,HR,134710.39
4510,Vaidehi Sharma,38,Marketing,128372.71
4511,Amit Jain,38,Engineering,29534.77
4512,Agnijeet Jain,62,HR,34720.61
4513,Sanjay Patel,61,Sales,166526.16
4514,Tara Patel,21,Sales,31031.36
4515,Amit Khatri,46,HR,24507.16
4516,Rina Khatri,46,Engineering,57249.26
4517,Kriti Sharma,25,Engineering,159318.92
4518,Kriti Kamble,45,Support,79884.89
4519,Rina Sharma,45,HR,130340.36
4520,Amit Raina,41,Finance,146024.41
4521,Amit Kamble,18,Finance,88478.28
4522,Kriti Jain,47,Marketing,39065.11
4523,Rina Khatri,26,Support,160101.83
4524,Rina Desai,29,Engineering,41753.67
4525,Vaidehi Patel,36,Marketing,197860.93
4526,Vaidehi Kamble,50,Engineering,61690.67
4527,Tara Kamble,43,Finance,157132.91
4528,Tara Khatri,51,Support,87289.5
4529,Rina Khatri,59,Marketing,36753.87
4530,Akanksha Raina,28,Marketing,155526.34
4531,Agnijeet Kamble,30,Marketing,68270.04
4532,Sanjay Patel,58,Support,110036.36
4533,Sanjay Paraswar,38,Marketing,64644.91
4534,Sanjay Raina,48,Support,151270.81
4535,Akanksha Sharma,19,Sales,29812.69
4536,Rohit Patel,33,Support,101836.97
4537,Sanjay Sharma,45,Marketing,48840.13
4538,Vaidehi Khatri,57,Sales,136550.58
4539,Rohit Paraswar,49,Engineering,113778.79
4540,Vaidehi Kamble,27,Sales,149162.03
4541,Akanksha Khatri,38,HR,121651.91
4542,Agnijeet Jain,52,Engineering,179618.91
4543,Rohit Paraswar,28,Marketing,21837.99
4544,Tara Kamble,31,Engineering,184655.22
4545,Amit Patel,30,Finance,180323.05
4546,Amit Patel,57,Sales,46449.79
4547,Tara Khatri,36,Finance,191058.32
4548,Vaidehi Raina,51,Finance,166885.5
4549,Rina Khatri,34,Marketing,45942.47
4550,Rohit Khatri,40,Engineering,71305.5
4551,Rohit Jain,29,Support,68636.06
4552,Kriti Khatri,64,Marketing,48495.47
4553,Rohit Paraswar,23,Support,74987.86
4554,Agnijeet Raina,51,Marketing,177278.95
4555,Kavish Paraswar,50,Support,140426.82
4556,Amit Raina,52,HR,184560.38
4557,Kavish Kamble,20,Marketing,121974.52
4558,Kavish Khatri,59,Engineering,38002.15
4559,Vaidehi Kamble,62,Engineering,153869.29
4560,Kavish Kamble,58,Engineering,165469.59
4561,Kavish Desai,56,Finance,61159.61
4562,Kriti Kamble,49,Support,144465.35
4563,Vaidehi Raina,50,HR,175908.15
4564,Tara Jain,33,HR,77660.18
4565,Akanksha Kamble,22,Engineering,157479.71
4566,Amit Desai,49,Support,126680.47
4567,Rina Desai,52,HR,21128.98
4568,Rina Sharma,46,Sales,160117.35
4569,Akanksha Jain,24,Support,42388.72
4570,Vaidehi Sharma,46,HR,178681.98
4571,Tara Sharma,21,Marketing,131826.56
4572,Tara Desai,28,Marketing,92932.72
4573,Vaidehi Sharma,56,Marketing,59574.1
4574,Rina Raina,30,Engineering,175858.59
4575,Vaidehi Raina,21,Marketing,156710.81
4576,Vaidehi Desai,38,HR,151375.23
4577,Agnijeet Jain,43,Sales,78449.62
4578,Sanjay Paraswar,20,Engineering,119106.55
4579,Vaidehi Raina,20,Sales,138593.25
4580,Rohit Desai,30,Engineering,147047.84
4581,Akanksha Sharma,54,Sales,164548.58
4582,Sanjay Sharma,32,Finance,115443.21
4583,Tara Paraswar,22,Sales,92507.88
4584,Agnijeet Raina,49,Engineering,143978.71
4585,Kriti Desai,55,Marketing,52376.56
4586,Tara Khatri,38,HR,21783.35
4587,Vaidehi Jain,27,Support,182849.67
4588,Tara Sharma,51,Support,26432.04
4589,Kavish Khatri,46,Finance,110620.62
4590,Akanksha Raina,52,Finance,109547.26
4591,Tara Raina,23,HR,198569.01
4592,Agnijeet Desai,45,HR,188688.55
4593,Kriti Patel,25,Engineering,91206.38
4594,Agnijeet Jain,35,Engineering,130979.37
4595,Rina Patel,48,Finance,178578.19
4596,Rina Jain,28,Finance,59053.91
4597,Kriti Raina,32,Finance,152643.68
4598,Rina Desai,29,Engineering,119302.45
4599,Sanjay Patel,42,Marketing,193415.68
4600,Vaidehi Patel,19,Sales,105933.19
4601,Kriti Desai,37,Sales,185008.95
4602,Rina Sharma,19,Support,77649.66
4603,Vaidehi Khatri,42,Sales,191395.29
4604,Kavish Raina,33,Sales,177902.73
4605,Rina Patel,54,Support,28615.7
4606,Akanksha Paraswar,29,Support,160405.8
4607,Tara Raina,64,Finance,169639.6
4608,Akanksha Khatri,19,Support,89223.35
4609,Tara Patel,32,Sales,68128.18
4610,Tara Khatri,33,Sales,54284.99
4611,Sanjay Khatri,54,Engineering,104928.66
4612,Tara Khatri,64,Finance,135702.47
4613,Kavish Sharma,54,Engineering,113374.18
4614,Akanksha Raina,52,Marketing,24729.45
4615,Sanjay Khatri,23,Support,81197.51
4616,Rohit Jain,48,Marketing,44260.99
4617,Tara Sharma,24,Marketing,69356.25
4618,Vaidehi Kamble,46,HR,131300.05
4619,Tara Sharma,36,Finance,128198.57
4620,Akanksha Raina,24,Engineering,195001.63
4621,Rohit Sharma,20,Finance,79228.04
4622,Akanksha Sharma,51,Engineering,134809.65
4623,Tara Sharma,42,Finance,155341.39
4624,Rohit Raina,35,Marketing,76655.72
4625,Agnijeet Jain,65,Support,188218.98
4626,Akanksha Kamble,55,Sales,188654.87
4627,Vaidehi Jain,20,Sales,149554.41
4628,Rina Khatri,38,Sales,116685.28
4629,Rina Paraswar,54,HR,194262.25
4630,Kriti Raina,33,Support,176812.51
4631,Kriti Paraswar,19,Support,168982.25
4632,Akanksha Jain,27,Marketing,55677.4
4633,Rohit Patel,22,Support,173559.11
4634,Agnijeet Paraswar,60,Engineering,173215.41
4635,Rohit Raina,56,Sales,53883.48
4636,Agnijeet Kamble,36,HR,157727.69
4637,Sanjay Sharma,25,Marketing,173790.09
4638,Sanjay Raina,48,Engineering,184537.36
4639,Rina Kamble,32,Support,164132.22
4640,Vaidehi Khatri,18,HR,71777.25
4641,Kriti Raina,33,Marketing,82993.3
4642,Rohit Desai,45,Sales,86792.44
4643,Sanjay Jain,35,Support,124968.6
4644,Akanksha Raina,53,Engineering,71755.53
4645,Kavish Khatri,25,HR,175749.22
4646,Vaidehi Desai,45,HR,143723.77
4647,Rina Sharma,48,HR,103682.83
4648,Rohit Khatri,42,HR,163017.46
4649,Amit Patel,52,HR,36893.36
4650,Sanjay Kamble,22,Finance,119120.06
4651,Sanjay Patel,47,Engineering,66290.08
4652,Tara Patel,48,Marketing,67746.65
4653,Rina Sharma,64,Finance,104173.19
4654,Rina Kamble,33,Support,102656.87
4655,Sanjay Raina,59,Finance,176014.6
4656,Kriti Jain,61,Sales,36765.43
4657,Kavish Kamble,48,Engineering,36967.14
4658,Tara Sharma,49,Engineering,192308.8
4659,Tara Desai,43,Finance,188797.4
4660,Akanksha Khatri,27,Engineering,143024.96
4661,Amit Desai,55,Marketing,80948.95
4662,Kavish Patel,54,HR,187271.59
4663,Akanksha Sharma,56,Marketing,62933.77
4664,Agnijeet Raina,63,Support,94592.16
4665,Vaidehi Kamble,23,Engineering,194857.49
4666,Akanksha Sharma,19,HR,135808.26
4667,Sanjay Desai,41,Finance,82494.79
4668,Amit Sharma,24,Sales,189373.13
4669,Tara Raina,36,Marketing,38952.22
4670,Kriti Kamble,38,HR,135356.72
4671,Rina Kamble,21,Marketing,108719.16
4672,Kriti Patel,46,HR,40803.32
4673,Rohit Raina,30,Marketing,195372.31
4674,Rohit Sharma,22,HR,128247.99
4675,Kavish Patel,19,Marketing,79617.64
4676,Agnijeet Sharma,65,Support,120579.12
4677,Rohit Raina,48,HR,113302.56
4678,Rohit Raina,32,Marketing,34378.64
4679,Kavish Paraswar,35,Marketing,113359.07
4680,Rohit Paraswar,30,Finance,112514.97
4681,Rina Patel,27,HR,78778.04
4682,Vaidehi Raina,48,Support,146652.32
4683,Agnijeet Desai,36,HR,175398.78
4684,Vaidehi Patel,45,Sales,184005.47
4685,Kavish Jain,51,Marketing,124433.22
4686,Amit Patel,62,Support,165793.95
4687,Vaidehi Paraswar,28,Support,41172.04
4688,Akanksha Patel,36,Engineering,168660.91
4689,Rohit Sharma,49,Sales,183447.62
4690,Akanksha Khatri,22,Sales,186195.76
4691,Agnijeet Desai,27,Marketing,40332.1
4692,Kavish Jain,52,Marketing,194765.22
4693,Vaidehi Khatri,54,Support,79942.99
4694,Rohit Kamble,32,Marketing,98132.12
4695,Tara Desai,50,Finance,125897.36
4696,Tara Raina,19,Finance,177313.36
4697,Akanksha Patel,65,Marketing,48002.95
4698,Rohit Patel,59,Finance,31649.51
4699,Vaidehi Sharma,26,Sales,131357.98
4700,Akanksha Kamble,47,HR,179109.35
4701,Amit Raina,58,Marketing,87150.76
4702,Tara Jain,44,Finance,158073.5
4703,Tara Paraswar,36,Support,170641.5
4704,Akanksha Kamble,63,Finance,141763.85
4705,Akanksha Khatri,41,Sales,152867.47
4706,Tara Raina,63,Sales,167568.87
4707,Vaidehi Raina,25,Support,24770.41
4708,Agnijeet Paraswar,58,Finance,166963.86
4709,Kavish Sharma,21,HR,67599.3
4710,Kriti Desai,38,HR,175300.71
4711,Amit Raina,52,Engineering,26433.13
4712,Tara Desai,48,HR,39886.77
4713,Tara Raina,55,Sales,145899.76
4714,Rina Khatri,34,Engineering,35393.31
4715,Rohit Desai,51,Support,79009.53
4716,Agnijeet Kamble,32,Marketing,182261.5
4717,Kavish Paraswar,32,Support,188582.48
4718,Amit Khatri,32,Finance,108834.21
4719,Tara Raina,24,Sales,187766.07
4720,Amit Khatri,31,HR,138623.27
4721,Amit Jain,64,Sales,178045.14
4722,Vaidehi Jain,27,Marketing,116881.1
4723,Akanksha Jain,37,Sales,88867.6
4724,Rohit Kamble,52,Sales,51745.97
4725,Vaidehi Desai,60,Sales,144235.65
4726,Tara Sharma,39,Finance,190967.28
4727,Amit Paraswar,42,Engineering,133405.45
4728,Akanksha Desai,37,Marketing,54713.86
4729,Kriti Khatri,38,Marketing,99133.58
4730,Vaidehi Patel,53,HR,74023.47
4731,Kavish Kamble,29,Finance,115718.89
4732,Rohit Jain,28,Support,157288.26
4733,Amit Kamble,39,Engineering,141951.88
4734,Amit Raina,57,Sales,42290.62
4735,Rina Paraswar,36,Support,164497.0
4736,Vaidehi Sharma,18,Engineering,116405.23
4737,Sanjay Jain,46,Sales,58508.69
4738,Tara Paraswar,45,Support,138600.17
4739,Rina Patel,39,Finance,75083.2
4740,Kriti Desai,35,Finance,186945.75
4741,Kriti Sharma,57,Marketing,147237.01
4742,Agnijeet Khatri,61,Marketing,157734.74
4743,Akanksha Kamble,22,Finance,21186.84
4744,Tara Paraswar,42,Sales,140234.27
4745,Akanksha Kamble,62,Sales,69516.42
4746,Kavish Patel,45,Marketing,82358.98
4747,Tara Khatri,64,Support,190883.52
4748,Tara Desai,39,Sales,36730.71
4749,Kavish Paraswar,29,HR,154246.79
4750,Tara Raina,55,Support,82227.6
4751,Akanksha Jain,31,Engineering,95972.06
4752,Vaidehi Raina,57,Finance,78412.14
4753,Sanjay Paraswar,36,Support,78263.89
4754,Kavish Sharma,46,HR,148241.86
4755,Akanksha Patel,49,Finance,120937.02
4756,Akanksha Desai,18,Support,40547.12
4757,Rina Patel,30,Engineering,26159.07
4758,Vaidehi Sharma,32,Support,119718.14
4759,Kriti Jain,52,Support,95061.59
4760,Amit Raina,28,Engineering,58273.57
4761,Vaidehi Paraswar,59,Sales,96520.38
4762,Sanjay Paraswar,55,HR,42309.54
4763,Vaidehi Sharma,38,Support,172243.95
4764,Akanksha Sharma,41,Finance,104939.39
4765,Kavish Patel,24,Sales,42476.25
4766,Rohit Khatri,64,Finance,173841.28
4767,Rina Jain,59,HR,75148.33
4768,Kriti Sharma,19,Engineering,62141.95
4769,Kriti Jain,55,Support,169440.67
4770,Kriti Sharma,23,Engineering,89509.35
4771,Amit Raina,30,HR,167721.2
4772,Amit Sharma,33,Finance,95817.35
4773,Amit Jain,37,Finance,103686.02
4774,Akanksha Kamble,48,HR,51163.25
4775,Amit Sharma,53,Support,43280.51
4776,Agnijeet Desai,22,Engineering,151806.64
4777,Rohit Jain,18,Sales,62427.28
4778,Agnijeet Raina,25,Support,195797.9
4779,Rohit Paraswar,55,Sales,144145.27
4780,Amit Khatri,43,Support,162241.26
4781,Sanjay Paraswar,57,Finance,59347.6
4782,Sanjay Patel,40,Marketing,153634.32
4783,Kavish Khatri,56,Support,87678.85
4784,Vaidehi Kamble,43,Sales,126887.83
4785,Vaidehi Khatri,27,Finance,43169.34
4786,Vaidehi Desai,35,Engineering,22884.72
4787,Kavish Khatri,60,Support,46802.98
4788,Agnijeet Khatri,31,Finance,58765.69
4789,Kavish Khatri,36,Finance,173740.42
4790,Akanksha Sharma,19,HR,85814.72
4791,Sanjay Khatri,26,Support,96658.97
4792,Amit Desai,61,HR,114364.86
4793,Rina Jain,32,Marketing,116651.18
4794,Tara Desai,37,HR,146973.48
4795,Rohit Sharma,24,Engineering,185800.99
4796,Rina Kamble,41,Sales,117219.22
4797,Rina Raina,54,HR,130605.22
4798,Akanksha Kamble,58,Engineering,176732.01
4799,Sanjay Raina,19,Marketing,68461.74
4800,Sanjay Paraswar,64,Support,38597.22
4801,Rohit Khatri,22,Engineering,135374.76
4802,Rina Jain,57,Support,163140.9
4803,Tara Jain,45,Support,150163.16
4804,Rina Kamble,27,Finance,117602.04
4805,Kriti Sharma,21,Marketing,44026.85
4806,Agnijeet Raina,31,Sales,98659.11
4807,Sanjay Paraswar,33,Finance,106553.79
4808,Agnijeet Patel,56,Support,103941.25
4809,Agnijeet Khatri,31,Marketing,112973.32
4810,Kavish Patel,29,Marketing,39935.59
4811,Akanksha Patel,53,Marketing,116926.6
4812,Agnijeet Desai,64,Support,170939.81
4813,Kavish Paraswar,60,Sales,150892.89
4814,Kriti Patel,28,Support,32262.54
4815,Agnijeet Desai,64,Sales,87136.78
4816,Akanksha Paraswar,58,HR,37795.49
4817,Rina Raina,39,HR,106729.75
4818,Akanksha Kamble,47,HR,41409.26
4819,Agnijeet Sharma,31,Support,73143.48
4820,Vaidehi Jain,27,HR,103215.81
4821,Rina Kamble,45,Sales,42715.5
4822,Rina Kamble,36,HR,142410.17
4823,Vaidehi Kamble,46,Engineering,131752.85
4824,Kriti Sharma,39,Finance,51569.67
4825,Amit Khatri,48,HR,142462.64
4826,Amit Kamble,60,Sales,29309.84
4827,Rina Kamble,49,HR,61821.99
4828,Tara Khatri,50,Finance,153634.78
4829,Agnijeet Sharma,44,Finance,84400.25
4830,Vaidehi Jain,36,Engineering,197831.13
4831,Kriti Raina,47,Engineering,167225.69
4832,Akanksha Sharma,62,Sales,57350.5
4833,Rohit Jain,57,Sales,198027.57
4834,Rina Sharma,27,HR,148337.6
4835,Vaidehi Patel,27,Finance,57587.54
4836,Amit Raina,26,HR,143036.17
4837,Agnijeet Desai,42,HR,117009.27
4838,Kavish Paraswar,39,Support,157099.6
4839,Kriti Kamble,65,HR,199471.96
4840,Akanksha Desai,18,Marketing,189064.88
4841,Agnijeet Khatri,64,Finance,173209.71
4842,Rohit Kamble,42,Sales,191609.74
4843,Tara Paraswar,38,HR,98124.36
4844,Kriti Kamble,32,Support,46909.55
4845,Agnijeet Kamble,38,Engineering,39897.29
4846,Agnijeet Khatri,49,Finance,120286.26
4847,Kriti Jain,35,HR,72609.57
4848,Kriti Sharma,58,Support,57019.42
4849,Rohit Raina,56,Finance,175541.26
4850,Vaidehi Sharma,48,HR,169796.29
4851,Rohit Patel,41,Engineering,152898.64
4852,Vaidehi Patel,36,HR,111158.82
4853,Rohit Raina,59,Marketing,20572.72
4854,Kriti Jain,45,HR,88057.85
4855,Akanksha Sharma,28,Engineering,117006.29
4856,Agnijeet Sharma,58,Sales,101440.39
4857,Vaidehi Desai,22,HR,56616.74
4858,Rohit Khatri,19,Sales,66687.61
4859,Vaidehi Raina,32,Finance,50392.42
4860,Tara Kamble,37,Finance,143204.02
4861,Kriti Patel,23,Marketing,76830.56
4862,Rina Jain,57,HR,129821.66
4863,Agnijeet Kamble,36,Marketing,25163.25
4864,Rina Sharma,60,Sales,53834.94
4865,Kavish Patel,39,Finance,25332.09
4866,Amit Patel,61,Engineering,167017.39
4867,Amit Desai,32,HR,131842.59
4868,Agnijeet Khatri,59,Engineering,131711.95
4869,Agnijeet Khatri,27,Support,67394.22
4870,Rina Khatri,59,Support,118119.41
4871,Amit Jain,28,Support,91832.19
4872,Kavish Sharma,52,Support,54184.53
4873,Agnijeet Raina,44,Sales,136391.66
4874,Kriti Paraswar,45,Finance,128624.41
4875,Tara Khatri,61,Support,184398.01
4876,Tara Jain,18,Engineering,58204.87
4877,Vaidehi Paraswar,22,Sales,194373.07
4878,Sanjay Jain,51,Finance,69832.6
4879,Akanksha Kamble,51,Marketing,23916.26
4880,Sanjay Sharma,48,Engineering,99441.35
4881,Rina Khatri,43,HR,160065.14
4882,Kriti Kamble,53,Marketing,65114.38
4883,Amit Kamble,35,Engineering,156181.45
4884,Kriti Khatri,61,Marketing,179379.37
4885,Vaidehi Khatri,20,Marketing,145136.05
4886,Rohit Paraswar,26,Marketing,40374.23
4887,Vaidehi Desai,28,Support,66182.95
4888,Kriti Jain,40,HR,128963.96
4889,Kavish Kamble,37,Finance,69145.65
4890,Kriti Khatri,41,Engineering,38207.59
4891,Vaidehi Khatri,62,Marketing,197317.31
4892,Akanksha Raina,49,Marketing,148607.89
4893,Kriti Patel,29,Support,137561.97
4894,Kavish Jain,44,Sales,39801.37
4895,Amit Patel,34,Marketing,31821.07
4896,Agnijeet Khatri,50,Engineering,171406.22
4897,Tara Raina,20,Finance,110333.42
4898,Kriti Khatri,30,HR,91852.77
4899,Kavish Jain,55,HR,113574.84
4900,Rina Sharma,26,HR,55314.5
4901,Sanjay Sharma,44,HR,112265.32
4902,Kriti Patel,33,Finance,79745.24
4903,Vaidehi Jain,52,HR,175086.95
4904,Sanjay Sharma,35,Marketing,131705.04
4905,Rohit Jain,35,Sales,81620.59
4906,Akanksha Sharma,21,Engineering,191997.47
4907,Agnijeet Khatri,35,Sales,101015.13
4908,Vaidehi Raina,22,Engineering,82871.35
4909,Rina Patel,22,Support,121346.95
4910,Kriti Kamble,57,Finance,191461.61
4911,Sanjay Sharma,47,Sales,175576.48
4912,Sanjay Patel,40,Sales,196764.92
4913,Rina Raina,56,Sales,101827.22
4914,Rohit Desai,39,Engineering,134756.93
4915,Vaidehi Desai,27,Finance,85205.33
4916,Vaidehi Kamble,65,Support,147365.93
4917,Amit Khatri,44,Finance,100413.28
4918,Amit Paraswar,53,Finance,41039.43
4919,Kavish Paraswar,29,Support,28882.71
4920,Sanjay Kamble,47,Finance,191717.92
4921,Akanksha Paraswar,38,HR,53562.76
4922,Kriti Khatri,19,Engineering,180844.01
4923,Kriti Patel,64,Support,113607.11
4924,Kavish Sharma,49,HR,124141.5
4925,Sanjay Kamble,65,Engineering,79454.21
4926,Rohit Paraswar,44,HR,154009.83
4927,Rohit Kamble,34,Engineering,198056.05
4928,Kriti Sharma,46,Support,46139.71
4929,Kriti Khatri,53,Support,81714.85
4930,Akanksha Kamble,35,Support,137028.16
4931,Kriti Raina,64,Sales,107224.68
4932,Kriti Kamble,26,Support,125600.69
4933,Akanksha Sharma,65,Support,172578.1
4934,Vaidehi Paraswar,44,Support,194702.11
4935,Tara Khatri,57,Marketing,106831.49
4936,Tara Sharma,38,HR,131124.39
4937,Kriti Desai,22,Marketing,70329.7
4938,Kavish Khatri,59,Finance,118942.93
4939,Vaidehi Jain,21,Sales,41497.75
4940,Amit Sharma,62,Finance,57490.26
4941,Kriti Khatri,53,HR,29454.49
4942,Kriti Khatri,37,HR,112120.52
4943,Vaidehi Raina,26,Sales,53400.04
4944,Tara Kamble,37,Support,37709.32
4945,Vaidehi Kamble,33,HR,134120.69
4946,Amit Paraswar,19,Support,177441.56
4947,Sanjay Sharma,49,Marketing,178901.19
4948,Rohit Sharma,28,Engineering,70945.15
4949,Kavish Jain,24,Engineering,137429.5
4950,Amit Jain,22,Sales,141134.76
4951,Kriti Kamble,50,Sales,80641.33
4952,Vaidehi Sharma,57,Sales,65994.05
4953,Rohit Patel,29,Sales,66251.31
4954,Tara Khatri,24,Sales,143898.09
4955,Rina Paraswar,39,HR,54847.79
4956,Vaidehi Raina,28,Engineering,137959.57
4957,Agnijeet Khatri,23,Sales,107930.1
4958,Amit Paraswar,35,HR,154514.54
4959,Vaidehi Desai,43,Engineering,80356.44
4960,Akanksha Kamble,58,Sales,175197.36
4961,Amit Kamble,21,Engineering,120233.07
4962,Amit Desai,51,Support,173002.24
4963,Akanksha Khatri,18,Support,125650.59
4964,Kriti Jain,54,Engineering,94082.5
